#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
1:3961306-3962637|-  -            444 17347at72274         -            347  2.7e-142  472.4   0.1   1   1  2.1e-143  2.6e-141  469.1   0.1    12   346    38   433    31   434 0.85 1_3648 # 3961306 # 3962637 # -1 # ID=1_3648;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=3-4bp;gc_cont=0.677
1:1330867-1332282|-  -            472 17347at72274         -            347   6.6e-26   89.6   2.6   1   1   9.3e-27   1.2e-24   85.5   2.6   158   339   234   446   221   454 0.74 1_1200 # 1330867 # 1332282 # -1 # ID=1_1200;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.696
1:876593-877879|+    -            429 17347at72274         -            347   1.2e-25   88.7   0.4   1   1   1.5e-26   1.9e-24   84.8   0.4   146   338   197   420   183   427 0.77 1_737 # 876593 # 877879 # 1 # ID=1_737;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.658
1:6420331-6421662|-  -            444 17347at72274         -            347   3.1e-25   87.4   0.0   1   2   1.4e-09   1.7e-07   29.1   0.2   156   220   224   288   196   295 0.90 1_5881 # 6420331 # 6421662 # -1 # ID=1_5881;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.694
1:6420331-6421662|-  -            444 17347at72274         -            347   3.1e-25   87.4   0.0   2   2   8.8e-18   1.1e-15   56.0   0.0   243   344   331   440   318   443 0.88 1_5881 # 6420331 # 6421662 # -1 # ID=1_5881;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.694
1:4412416-4414668|+  -            751 17347at72274         -            347   1.3e-24   85.3   1.5   1   2   1.9e-09   2.3e-07   28.6   0.1   151   231   252   331   229   345 0.85 1_4056 # 4412416 # 4414668 # 1 # ID=1_4056;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.708
1:4412416-4414668|+  -            751 17347at72274         -            347   1.3e-24   85.3   1.5   2   2   2.6e-17   3.3e-15   54.4   0.2   243   340   367   480   333   486 0.79 1_4056 # 4412416 # 4414668 # 1 # ID=1_4056;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.708
1:2172807-2174189|-  -            461 17347at72274         -            347   1.8e-24   84.9   0.1   1   2   2.2e-12   2.8e-10   38.2   0.3   148   225   235   311   217   330 0.86 1_2006 # 2172807 # 2174189 # -1 # ID=1_2006;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.706
1:2172807-2174189|-  -            461 17347at72274         -            347   1.8e-24   84.9   0.1   2   2     3e-14   3.8e-12   44.4   0.0   243   343   354   458   334   460 0.80 1_2006 # 2172807 # 2174189 # -1 # ID=1_2006;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.706
1:5681370-5684126|-  -            919 17347at72274         -            347   4.5e-24   83.6   0.4   1   1   3.2e-24     4e-22   77.1   0.4   142   343   392   632   373   635 0.77 1_5188 # 5681370 # 5684126 # -1 # ID=1_5188;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.690
1:4921396-4925649|+  -           1418 17347at72274         -            347   1.5e-23   81.8   1.7   1   3     0.052       6.5    4.1   0.0    50   117   331   397   317   424 0.76 1_4495 # 4921396 # 4925649 # 1 # ID=1_4495;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.702
1:4921396-4925649|+  -           1418 17347at72274         -            347   1.5e-23   81.8   1.7   2   3   5.9e-11   7.4e-09   33.5   0.1   155   223   762   829   736   836 0.87 1_4495 # 4921396 # 4925649 # 1 # ID=1_4495;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.702
1:4921396-4925649|+  -           1418 17347at72274         -            347   1.5e-23   81.8   1.7   3   3   3.2e-13     4e-11   41.0   0.1   240   339   870   985   841   991 0.82 1_4495 # 4921396 # 4925649 # 1 # ID=1_4495;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.702
1:6948794-6950212|-  -            473 17347at72274         -            347   1.5e-23   81.8   0.6   1   1     2e-24   2.6e-22   77.8   0.6   160   336   252   459   237   470 0.75 1_6390 # 6948794 # 6950212 # -1 # ID=1_6390;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.696
1:6994904-6996226|-  -            441 17347at72274         -            347   8.3e-23   79.4   0.6   1   1   3.7e-23   4.7e-21   73.7   0.6   147   343   215   437   190   440 0.72 1_6436 # 6994904 # 6996226 # -1 # ID=1_6436;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.725
1:2482096-2483376|-  -            427 17347at72274         -            347   1.8e-22   78.3   0.1   1   1   3.3e-23   4.2e-21   73.8   0.1   150   340   204   421   144   425 0.71 1_2275 # 2482096 # 2483376 # -1 # ID=1_2275;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.664
1:4644911-4646344|-  -            478 17347at72274         -            347   1.3e-20   72.2   2.8   1   1     1e-20   1.3e-18   65.6   1.6   161   344   243   457   227   460 0.71 1_4267 # 4644911 # 4646344 # -1 # ID=1_4267;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.688
1:3813703-3815490|-  -            596 17347at72274         -            347   3.2e-20   70.9   3.3   1   2      0.85   1.1e+02    0.1   0.0    62   120   253   312   230   323 0.76 1_3523 # 3813703 # 3815490 # -1 # ID=1_3523;partial=00;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=5-10bp;gc_cont=0.667
1:3813703-3815490|-  -            596 17347at72274         -            347   3.2e-20   70.9   3.3   2   2   2.8e-20   3.5e-18   64.2   1.8   146   343   364   594   360   595 0.75 1_3523 # 3813703 # 3815490 # -1 # ID=1_3523;partial=00;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=5-10bp;gc_cont=0.667
1:4529228-4530619|-  -            464 17347at72274         -            347   2.1e-19   68.2   0.0   1   1   2.4e-20     3e-18   64.4   0.0   156   344   242   461   221   463 0.75 1_4153 # 4529228 # 4530619 # -1 # ID=1_4153;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.715
1:3155776-3157200|-  -            475 17347at72274         -            347   1.9e-18   65.1   0.0   1   1   1.6e-18     2e-16   58.4   0.0   159   335   257   464   224   472 0.72 1_2931 # 3155776 # 3157200 # -1 # ID=1_2931;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.693
1:1117536-1120193|-  -            886 17347at72274         -            347     2e-18   65.0   0.2   1   2   1.2e-11   1.5e-09   35.8   0.1   147   220   639   715   625   721 0.86 1_999 # 1117536 # 1120193 # -1 # ID=1_999;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.713
1:1117536-1120193|-  -            886 17347at72274         -            347     2e-18   65.0   0.2   2   2   7.9e-09   9.9e-07   26.5   0.0   252   343   768   871   758   874 0.73 1_999 # 1117536 # 1120193 # -1 # ID=1_999;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.713
1:5991235-5992572|-  -            446 17347at72274         -            347   2.3e-18   64.8   0.1   1   1   2.3e-19   2.9e-17   61.2   0.0   149   335   219   429   210   439 0.77 1_5480 # 5991235 # 5992572 # -1 # ID=1_5480;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.703
1:1691232-1692440|-  -            403 17347at72274         -            347   1.5e-17   62.1   0.2   1   2       3.2     4e+02   -1.7   0.0    42    94    53   104    26   110 0.57 1_1533 # 1691232 # 1692440 # -1 # ID=1_1533;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.691
1:1691232-1692440|-  -            403 17347at72274         -            347   1.5e-17   62.1   0.2   2   2   1.5e-18   1.8e-16   58.6   0.1   147   342   172   389   157   392 0.75 1_1533 # 1691232 # 1692440 # -1 # ID=1_1533;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.691
1:5067359-5069746|+  -            796 17347at72274         -            347   3.4e-17   60.9   2.9   1   2   1.9e-08   2.4e-06   25.3   0.3   151   222   412   482   392   487 0.80 1_4632 # 5067359 # 5069746 # 1 # ID=1_4632;partial=00;start_type=ATG;rbs_motif=AGGAG(G)/GGAGG;rbs_spacer=13-15bp;gc_cont=0.672
1:5067359-5069746|+  -            796 17347at72274         -            347   3.4e-17   60.9   2.9   2   2   2.6e-11   3.2e-09   34.7   0.2   240   343   524   642   507   646 0.80 1_4632 # 5067359 # 5069746 # 1 # ID=1_4632;partial=00;start_type=ATG;rbs_motif=AGGAG(G)/GGAGG;rbs_spacer=13-15bp;gc_cont=0.672
1:5003743-5006043|-  -            767 17347at72274         -            347   4.8e-17   60.5   0.0   1   2    0.0033      0.41    8.1   0.0   148   224   536   609   522   619 0.83 1_4571 # 5003743 # 5006043 # -1 # ID=1_4571;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.705
1:5003743-5006043|-  -            767 17347at72274         -            347   4.8e-17   60.5   0.0   2   2     6e-16   7.6e-14   49.9   0.0   251   343   658   760   648   763 0.86 1_4571 # 5003743 # 5006043 # -1 # ID=1_4571;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.705
1:5898673-5902152|-  -           1160 17347at72274         -            347     1e-16   59.4   0.0   1   1     3e-18   3.8e-16   57.5   0.0   147   344   788  1016   760  1019 0.77 1_5388 # 5898673 # 5902152 # -1 # ID=1_5388;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.683
1:641511-644105|-    -            865 17347at72274         -            347   3.1e-16   57.8   4.7   1   4      0.56        70    0.7   0.3    48   104    19    75     4   106 0.65 1_533 # 641511 # 644105 # -1 # ID=1_533;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.686
1:641511-644105|-    -            865 17347at72274         -            347   3.1e-16   57.8   4.7   2   4      0.32        40    1.5   0.0    49   114   195   257   157   266 0.59 1_533 # 641511 # 644105 # -1 # ID=1_533;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.686
1:641511-644105|-    -            865 17347at72274         -            347   3.1e-16   57.8   4.7   3   4    0.0037      0.46    7.9   0.0   151   222   490   561   470   567 0.91 1_533 # 641511 # 644105 # -1 # ID=1_533;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.686
1:641511-644105|-    -            865 17347at72274         -            347   3.1e-16   57.8   4.7   4   4   1.3e-14   1.7e-12   45.5   0.0   248   344   608   715   582   718 0.84 1_533 # 641511 # 644105 # -1 # ID=1_533;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.686
1:5096185-5099823|+  -           1213 17347at72274         -            347   9.4e-16   56.2   0.3   1   2   6.2e-08   7.8e-06   23.6   0.0   156   222   708   774   691   787 0.90 1_4661 # 5096185 # 5099823 # 1 # ID=1_4661;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.652
1:5096185-5099823|+  -           1213 17347at72274         -            347   9.4e-16   56.2   0.3   2   2   8.7e-10   1.1e-07   29.7   0.1   243   340   819   931   790   937 0.79 1_4661 # 5096185 # 5099823 # 1 # ID=1_4661;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.652
1:6872260-6875145|+  -            962 17347at72274         -            347     8e-15   53.1   0.3   1   2   2.9e-06   0.00037   18.1   0.0   153   224   572   643   556   651 0.88 1_6326 # 6872260 # 6875145 # 1 # ID=1_6326;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.630
1:6872260-6875145|+  -            962 17347at72274         -            347     8e-15   53.1   0.3   2   2   1.2e-10   1.6e-08   32.5   0.0   251   343   694   801   669   803 0.81 1_6326 # 6872260 # 6875145 # 1 # ID=1_6326;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.630
1:4137314-4138633|+  -            440 17347at72274         -            347   1.4e-14   52.3   1.3   1   2   2.5e-05    0.0031   15.0   0.1   156   201   221   267   202   280 0.78 1_3811 # 4137314 # 4138633 # 1 # ID=1_3811;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.688
1:4137314-4138633|+  -            440 17347at72274         -            347   1.4e-14   52.3   1.3   2   2   9.2e-12   1.2e-09   36.2   0.2   272   335   359   420   327   427 0.91 1_3811 # 4137314 # 4138633 # 1 # ID=1_3811;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.688
1:2753311-2754903|+  -            531 17347at72274         -            347   7.2e-14   50.0   0.2   1   1   3.6e-14   4.5e-12   44.1   0.2   161   344   313   525   287   528 0.72 1_2544 # 2753311 # 2754903 # 1 # ID=1_2544;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.651
1:1381393-1383015|+  -            541 17347at72274         -            347   9.4e-14   49.6   1.0   1   2       0.3        37    1.6   0.1   149   184   171   206   144   250 0.76 1_1242 # 1381393 # 1383015 # 1 # ID=1_1242;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.689
1:1381393-1383015|+  -            541 17347at72274         -            347   9.4e-14   49.6   1.0   2   2   7.1e-15   8.9e-13   46.4   0.1   251   319   293   371   288   396 0.79 1_1242 # 1381393 # 1383015 # 1 # ID=1_1242;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.689
1:624701-626395|-    -            565 17347at72274         -            347   1.7e-13   48.8   1.0   1   1   4.6e-14   5.8e-12   43.7   1.1   228   343   290   419   151   423 0.68 1_516 # 624701 # 626395 # -1 # ID=1_516;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.699
1:4236595-4237671|-  -            359 17347at72274         -            347   1.9e-12   45.3   0.0   1   3   0.00026     0.032   11.7   0.0    75   115    13    55     4    87 0.85 1_3913 # 4236595 # 4237671 # -1 # ID=1_3913;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.642
1:4236595-4237671|-  -            359 17347at72274         -            347   1.9e-12   45.3   0.0   2   3     0.082        10    3.5   0.0   158   220   132   193   108   204 0.80 1_3913 # 4236595 # 4237671 # -1 # ID=1_3913;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.642
1:4236595-4237671|-  -            359 17347at72274         -            347   1.9e-12   45.3   0.0   3   3   9.5e-09   1.2e-06   26.3   0.0   263   345   278   354   233   356 0.87 1_3913 # 4236595 # 4237671 # -1 # ID=1_3913;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.642
1:1941144-1942484|-  -            447 17347at72274         -            347   1.3e-11   42.5   0.1   1   2   0.00019     0.024   12.1   0.3   156   211   233   281   212   304 0.76 1_1776 # 1941144 # 1942484 # -1 # ID=1_1776;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.680
1:1941144-1942484|-  -            447 17347at72274         -            347   1.3e-11   42.5   0.1   2   2     3e-09   3.7e-07   27.9   0.0   241   337   333   438   309   446 0.80 1_1776 # 1941144 # 1942484 # -1 # ID=1_1776;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.680
1:4557480-4560308|-  -            943 17347at72274         -            347   9.4e-11   39.8   3.3   1   3   3.1e-11   3.9e-09   34.4   0.5   133   231   391   487   358   506 0.84 1_4184 # 4557480 # 4560308 # -1 # ID=1_4184;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.673
1:4557480-4560308|-  -            943 17347at72274         -            347   9.4e-11   39.8   3.3   2   3     0.037       4.6    4.6   0.1   208   343   491   638   485   642 0.66 1_4184 # 4557480 # 4560308 # -1 # ID=1_4184;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.673
1:4557480-4560308|-  -            943 17347at72274         -            347   9.4e-11   39.8   3.3   3   3       6.4     8e+02   -2.8   0.0   175   202   822   849   819   852 0.91 1_4184 # 4557480 # 4560308 # -1 # ID=1_4184;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.673
1:4704036-4706987|-  -            984 17347at72274         -            347   1.1e-10   39.6   0.0   1   2   0.00044     0.055   10.9   0.0   163   219   762   818   744   836 0.91 1_4318 # 4704036 # 4706987 # -1 # ID=1_4318;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.663
1:4704036-4706987|-  -            984 17347at72274         -            347   1.1e-10   39.6   0.0   2   2     1e-08   1.3e-06   26.2   0.0   246   343   865   974   855   977 0.74 1_4318 # 4704036 # 4706987 # -1 # ID=1_4318;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.663
1:4914691-4916877|-  -            729 17347at72274         -            347   1.5e-10   39.1   2.3   1   3       7.9   9.9e+02   -3.1   0.1   112   170    96   152    89   156 0.63 1_4490 # 4914691 # 4916877 # -1 # ID=1_4490;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.669
1:4914691-4916877|-  -            729 17347at72274         -            347   1.5e-10   39.1   2.3   2   3   4.7e-06   0.00059   17.4   0.6   150   222   496   565   485   582 0.84 1_4490 # 4914691 # 4916877 # -1 # ID=1_4490;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.669
1:4914691-4916877|-  -            729 17347at72274         -            347   1.5e-10   39.1   2.3   3   3     5e-07   6.3e-05   20.6   0.0   264   345   639   720   636   722 0.92 1_4490 # 4914691 # 4916877 # -1 # ID=1_4490;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.669
1:6344581-6345882|+  -            434 17347at72274         -            347     2e-10   38.7   0.0   1   2     0.018       2.2    5.6   0.0   153   176   161   186   136   206 0.72 1_5800 # 6344581 # 6345882 # 1 # ID=1_5800;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.683
1:6344581-6345882|+  -            434 17347at72274         -            347     2e-10   38.7   0.0   2   2   3.9e-10   4.8e-08   30.8   0.0   264   346   346   425   296   426 0.81 1_5800 # 6344581 # 6345882 # 1 # ID=1_5800;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.683
1:6126292-6127587|-  -            432 17347at72274         -            347   3.7e-10   37.8   0.0   1   2     2e-11   2.5e-09   35.1   0.1   146   278   224   370   195   378 0.70 1_5600 # 6126292 # 6127587 # -1 # ID=1_5600;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.670
1:6126292-6127587|-  -            432 17347at72274         -            347   3.7e-10   37.8   0.0   2   2       6.7   8.4e+02   -2.8   0.0   308   334   392   418   386   428 0.78 1_5600 # 6126292 # 6127587 # -1 # ID=1_5600;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.670
1:6619561-6620901|-  -            447 17347at72274         -            347     1e-09   36.3   0.2   1   2    0.0045      0.56    7.6   1.5   162   223   239   293   222   306 0.81 1_6085 # 6619561 # 6620901 # -1 # ID=1_6085;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.699
1:6619561-6620901|-  -            447 17347at72274         -            347     1e-09   36.3   0.2   2   2   2.2e-08   2.7e-06   25.1   0.0   247   333   339   433   324   446 0.75 1_6085 # 6619561 # 6620901 # -1 # ID=1_6085;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.699
1:6004907-6006355|+  -            483 17347at72274         -            347   1.1e-09   36.3   0.0   1   1   2.6e-11   3.2e-09   34.7   0.0   151   336   273   469   262   474 0.82 1_5496 # 6004907 # 6006355 # 1 # ID=1_5496;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.680
1:6887195-6888571|+  -            459 17347at72274         -            347   4.2e-09   34.3   0.1   1   3       5.4   6.7e+02   -2.5   0.0    45    45   167   167   133   224 0.56 1_6338 # 6887195 # 6888571 # 1 # ID=1_6338;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.642
1:6887195-6888571|+  -            459 17347at72274         -            347   4.2e-09   34.3   0.1   2   3       2.8   3.5e+02   -1.6   0.0   205   225   280   300   263   322 0.83 1_6338 # 6887195 # 6888571 # 1 # ID=1_6338;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.642
1:6887195-6888571|+  -            459 17347at72274         -            347   4.2e-09   34.3   0.1   3   3   2.5e-10   3.1e-08   31.5   0.0   263   344   368   446   334   448 0.77 1_6338 # 6887195 # 6888571 # 1 # ID=1_6338;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.642
1:6172817-6173836|+  -            340 17347at72274         -            347   2.6e-08   31.8   0.0   1   1   2.8e-10   3.5e-08   31.3   0.0   275   337     2    64     1    73 0.89 1_5634 # 6172817 # 6173836 # 1 # ID=1_5634;partial=00;start_type=GTG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.690
1:2387811-2390579|-  -            923 17347at72274         -            347   4.2e-08   31.1   0.3   1   3       1.5   1.9e+02   -0.7   0.0    48   123   421   494   408   503 0.64 1_2186 # 2387811 # 2390579 # -1 # ID=1_2186;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.695
1:2387811-2390579|-  -            923 17347at72274         -            347   4.2e-08   31.1   0.3   2   3     0.033       4.1    4.8   0.2   160   219   693   756   671   763 0.82 1_2186 # 2387811 # 2390579 # -1 # ID=1_2186;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.695
1:2387811-2390579|-  -            923 17347at72274         -            347   4.2e-08   31.1   0.3   3   3   1.8e-07   2.2e-05   22.1   0.0   272   343   846   913   841   916 0.88 1_2186 # 2387811 # 2390579 # -1 # ID=1_2186;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.695
1:6663911-6665248|+  -            446 17347at72274         -            347   9.2e-08   29.9   0.1   1   3       3.3   4.2e+02   -1.8   0.0    18    75   165   222   152   227 0.62 1_6130 # 6663911 # 6665248 # 1 # ID=1_6130;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.691
